date,year,month,region,type,avg_price,price_category,total_sold,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
2017-11-26,2017,November,Indianapolis,conventional,1.4,Medium,115688,7133,51923,608,56024,25101,30900,23
2017-11-19,2017,November,Indianapolis,conventional,1.08,Medium,178437,7409,76810,613,93605,42396,51103,106
2017-11-12,2017,November,Indianapolis,conventional,1.03,Medium,202129,11814,89236,1037,100042,36175,63702,165
2017-11-05,2017,November,Indianapolis,conventional,1.26,Medium,194103,8575,86634,753,98141,35478,62594,69
2017-10-29,2017,October,Indianapolis,conventional,1.63,Medium,152558,8565,65715,871,77407,36906,40362,139
2017-10-22,2017,October,Indianapolis,conventional,1.67,Medium,125746,8945,57230,603,58968,28364,30577,27
2017-10-15,2017,October,Indianapolis,conventional,1.76,Medium,120663,9352,52217,631,58463,27096,31344,23
2017-10-08,2017,October,Indianapolis,conventional,1.97,Medium,105044,10072,37064,608,57300,27890,29349,61
2017-10-01,2017,October,Indianapolis,conventional,1.84,Medium,129000,9051,53986,972,64991,33551,31112,328
2017-09-24,2017,September,Indianapolis,conventional,1.74,Medium,135854,7949,63487,867,63551,31442,32031,78
2017-09-17,2017,September,Indianapolis,conventional,1.86,Medium,126434,7890,55952,800,61792,31782,29746,264
2017-09-10,2017,September,Indianapolis,conventional,1.86,Medium,139315,8832,60422,787,69274,35803,32306,1165
2017-09-03,2017,September,Indianapolis,conventional,1.7,Medium,145552,7687,61680,879,75306,39687,34205,1414
2017-08-27,2017,August,Indianapolis,conventional,1.29,Medium,179854,8672,83185,1093,86904,32947,52220,1737
2017-08-20,2017,August,Indianapolis,conventional,1.39,Medium,174633,7182,83861,1163,82427,35015,46407,1005
2017-08-13,2017,August,Indianapolis,conventional,1.49,Medium,154354,7053,68256,801,78244,36183,40114,1947
2017-08-06,2017,August,Indianapolis,conventional,1.35,Medium,170537,7818,78546,1302,82871,39049,41001,2821
2017-07-30,2017,July,Indianapolis,conventional,1.41,Medium,159525,7452,74598,807,76668,35579,39458,1631
2017-07-23,2017,July,Indianapolis,conventional,1.36,Medium,155197,7483,70452,844,76418,37123,37813,1482
2017-07-16,2017,July,Indianapolis,conventional,1.35,Medium,166601,9862,82250,1368,73121,34009,37719,1393
2017-07-09,2017,July,Indianapolis,conventional,1.08,Medium,209048,8754,85279,1835,113180,51238,59538,2404
2017-07-02,2017,July,Indianapolis,conventional,1.09,Medium,194572,8630,78472,1678,105792,54878,47716,3198
2017-06-25,2017,June,Indianapolis,conventional,1.04,Medium,197095,7379,72671,1002,116043,49444,64818,1781
2017-06-18,2017,June,Indianapolis,conventional,1.03,Medium,223222,11625,96522,1944,113131,53306,58995,830
2017-06-11,2017,June,Indianapolis,conventional,0.98,Low,224874,11584,72044,1097,140149,46236,93478,435
2017-06-04,2017,June,Indianapolis,conventional,1.07,Medium,218092,11334,79917,1766,125075,40297,84464,314
2017-05-28,2017,May,Indianapolis,conventional,1.19,Medium,188284,11651,77776,1541,97316,45527,51742,47
2017-05-21,2017,May,Indianapolis,conventional,1.09,Medium,185609,13080,71966,1203,99360,44714,54005,641
2017-05-14,2017,May,Indianapolis,conventional,0.85,Low,268519,17926,93536,1423,155634,44374,111176,84
2017-05-07,2017,May,Indianapolis,conventional,0.93,Low,290015,22285,116928,2348,148454,50839,97497,118
2017-04-30,2017,April,Indianapolis,conventional,1.18,Medium,212879,14827,86661,1565,109826,47389,62335,102
2017-04-23,2017,April,Indianapolis,conventional,1.06,Medium,211978,11832,72470,1241,126435,42540,83872,23
2017-04-16,2017,April,Indianapolis,conventional,1.14,Medium,205430,13019,79072,1773,111566,46322,65172,72
2017-04-09,2017,April,Indianapolis,conventional,1.3,Medium,160389,11775,69901,1134,77579,41689,35859,31
2017-04-02,2017,April,Indianapolis,conventional,1.26,Medium,166588,11375,61513,1452,92248,45777,46455,16
2017-03-26,2017,March,Indianapolis,conventional,1.27,Medium,181489,12343,68120,1326,99700,42285,57404,11
2017-03-19,2017,March,Indianapolis,conventional,1.25,Medium,168330,12798,60512,1516,93504,41714,51729,61
2017-03-12,2017,March,Indianapolis,conventional,1.35,Medium,149318,10980,65279,1540,71519,35129,36352,38
2017-03-05,2017,March,Indianapolis,conventional,1.35,Medium,150302,12866,66252,1756,69428,40648,28640,140
2017-02-26,2017,February,Indianapolis,conventional,1.02,Medium,188900,12095,83034,1924,91847,38589,53252,6
2017-02-19,2017,February,Indianapolis,conventional,0.94,Low,179250,12336,74485,1363,91066,42820,48242,4
2017-02-12,2017,February,Indianapolis,conventional,0.77,Low,237576,17435,116691,2797,100653,51398,49248,7
2017-02-05,2017,February,Indianapolis,conventional,0.84,Low,276052,19444,146038,5353,105217,53663,51551,3
2017-01-29,2017,January,Indianapolis,conventional,0.87,Low,224036,12914,93253,2759,115110,53542,61567,1
2017-01-22,2017,January,Indianapolis,conventional,0.93,Low,204571,13553,92881,3909,94228,47552,46670,6
2017-01-15,2017,January,Indianapolis,conventional,0.96,Low,210794,15259,102479,2034,91022,45738,45283,1
2017-01-08,2017,January,Indianapolis,conventional,0.86,Low,222849,17784,112339,3127,89599,41839,47759,1
2017-01-01,2017,January,Indianapolis,conventional,0.91,Low,186465,16193,97954,5029,67289,39170,28119,0
2017-12-31,2017,December,Jacksonville,conventional,1.12,Medium,206563,115794,14230,277,76262,29167,46858,237
2017-12-24,2017,December,Jacksonville,conventional,1.38,Medium,127182,67109,8049,314,51710,25722,25598,390
2017-12-17,2017,December,Jacksonville,conventional,0.99,Low,176847,98660,11261,288,66638,27359,39016,263
2017-12-10,2017,December,Jacksonville,conventional,1.01,Medium,181426,95942,11558,258,73668,33266,40252,150
2017-12-03,2017,December,Jacksonville,conventional,1.26,Medium,152697,87017,9779,273,55628,41484,13951,193
2017-11-26,2017,November,Jacksonville,conventional,1.42,Medium,120001,65331,7096,195,47379,26126,21030,223
2017-11-19,2017,November,Jacksonville,conventional,1.21,Medium,155729,84638,10606,306,60179,25039,34900,240
2017-11-12,2017,November,Jacksonville,conventional,1.33,Medium,154511,85333,9938,237,59003,48421,10329,253
2017-11-05,2017,November,Jacksonville,conventional,1.48,Medium,131679,74308,8741,235,48395,33226,14982,187
2017-10-29,2017,October,Jacksonville,conventional,1.17,Medium,193937,108448,13949,264,71276,39626,31443,207
2017-10-22,2017,October,Jacksonville,conventional,1.56,Medium,152419,89649,11079,261,51430,21041,30389,0
2017-10-15,2017,October,Jacksonville,conventional,1.76,Medium,137504,75858,10194,137,51315,23963,27352,0
2017-10-08,2017,October,Jacksonville,conventional,1.79,Medium,152742,89903,10997,77,51765,22345,29420,0
2017-10-01,2017,October,Jacksonville,conventional,2.0,Medium,128593,68331,14372,50,45840,19481,26359,0
2017-09-24,2017,September,Jacksonville,conventional,1.82,Medium,130571,82616,12009,65,35881,18592,17289,0
2017-09-17,2017,September,Jacksonville,conventional,1.73,Medium,141726,82016,13545,25,46140,8860,37220,60
2017-09-10,2017,September,Jacksonville,conventional,1.77,Medium,117343,62702,11080,28,43533,22005,20015,1513
2017-09-03,2017,September,Jacksonville,conventional,1.88,Medium,147242,82573,14145,99,50425,20453,28919,1053
2017-08-27,2017,August,Jacksonville,conventional,1.63,Medium,138021,83467,12673,54,41827,19493,19474,2860
2017-08-20,2017,August,Jacksonville,conventional,1.63,Medium,150829,86429,13226,12,51162,22007,27405,1750
2017-08-13,2017,August,Jacksonville,conventional,1.49,Medium,171996,90069,14575,68,67284,40501,23086,3697
2017-08-06,2017,August,Jacksonville,conventional,1.44,Medium,148238,82276,12280,43,53639,22134,29292,2213
2017-07-30,2017,July,Jacksonville,conventional,1.43,Medium,157712,89089,13103,74,55446,32148,21985,1313
2017-07-23,2017,July,Jacksonville,conventional,1.44,Medium,172994,101544,14943,56,56451,23711,29832,2908
2017-07-16,2017,July,Jacksonville,conventional,1.48,Medium,160177,88734,14195,103,57145,24774,29400,2971
2017-07-09,2017,July,Jacksonville,conventional,1.42,Medium,161865,98758,14133,46,48928,28914,16268,3746
2017-07-02,2017,July,Jacksonville,conventional,1.41,Medium,189413,113927,18894,122,56470,31305,20129,5036
2017-06-25,2017,June,Jacksonville,conventional,1.36,Medium,180200,99601,16687,75,63837,33088,28279,2470
2017-06-18,2017,June,Jacksonville,conventional,1.45,Medium,151013,94579,12993,90,43351,23346,16705,3300
2017-06-11,2017,June,Jacksonville,conventional,1.43,Medium,193088,119698,15933,121,57336,29031,25729,2576
2017-06-04,2017,June,Jacksonville,conventional,1.46,Medium,178357,119654,16224,85,42394,24683,16731,980
2017-05-28,2017,May,Jacksonville,conventional,1.43,Medium,181588,96509,15849,115,69115,35449,33246,420
2017-05-21,2017,May,Jacksonville,conventional,1.44,Medium,155819,86716,14543,100,54460,25647,28152,661
2017-05-14,2017,May,Jacksonville,conventional,1.47,Medium,148326,79945,12922,100,55359,24530,30179,650
2017-05-07,2017,May,Jacksonville,conventional,1.13,Medium,268808,155607,26575,224,86402,33910,52242,250
2017-04-30,2017,April,Jacksonville,conventional,1.26,Medium,240228,150982,24979,121,64146,26376,37215,555
2017-04-23,2017,April,Jacksonville,conventional,1.47,Medium,156138,85994,16105,78,53961,25195,28671,95
2017-04-16,2017,April,Jacksonville,conventional,1.46,Medium,151863,83665,16186,71,51941,25863,25718,360
2017-04-09,2017,April,Jacksonville,conventional,1.5,Medium,151364,81449,17365,143,52407,22044,29968,395
2017-04-02,2017,April,Jacksonville,conventional,1.64,Medium,149670,84325,16424,172,48749,20350,28239,160
2017-03-26,2017,March,Jacksonville,conventional,1.62,Medium,149813,81657,16051,125,51980,20444,31041,495
2017-03-19,2017,March,Jacksonville,conventional,1.56,Medium,138402,72615,15207,167,50413,24402,25501,510
2017-03-12,2017,March,Jacksonville,conventional,1.55,Medium,146197,78256,17191,86,50664,23970,26579,115
2017-03-05,2017,March,Jacksonville,conventional,1.56,Medium,134582,71350,16171,83,46978,19071,27887,20
2017-02-26,2017,February,Jacksonville,conventional,1.16,Medium,172502,90291,20631,67,61513,31646,29517,350
2017-02-19,2017,February,Jacksonville,conventional,1.23,Medium,139950,72634,18684,90,48542,19864,28138,540
2017-02-12,2017,February,Jacksonville,conventional,0.9,Low,216367,107197,33548,348,75274,28074,47170,30
2017-02-05,2017,February,Jacksonville,conventional,0.74,Low,398544,191954,65201,358,141031,64166,76521,344
2017-01-29,2017,January,Jacksonville,conventional,1.11,Medium,206655,87623,30000,237,88795,37567,50879,349
2017-01-22,2017,January,Jacksonville,conventional,0.91,Low,246515,75808,50764,377,119566,28446,91120,0
2017-01-15,2017,January,Jacksonville,conventional,1.16,Medium,191122,80023,30494,188,80417,27774,52643,0
2017-01-08,2017,January,Jacksonville,conventional,1.15,Medium,141693,47783,23081,149,70680,29268,41412,0
2017-01-01,2017,January,Jacksonville,conventional,0.81,Low,263730,94910,46910,303,121607,35501,86106,0
2017-12-31,2017,December,LasVegas,conventional,1.04,Medium,291923,57665,111439,6018,116801,49191,67480,130
2017-12-24,2017,December,LasVegas,conventional,1.24,Medium,234520,63831,66599,6233,97857,60970,36710,177
2017-12-17,2017,December,LasVegas,conventional,1.03,Medium,267988,62938,102137,3955,98958,63480,35185,293
2017-12-10,2017,December,LasVegas,conventional,1.03,Medium,288441,65072,94141,4760,124468,62945,61292,231
2017-12-03,2017,December,LasVegas,conventional,1.01,Medium,315521,66925,127968,4488,116140,47447,68396,297
2017-11-26,2017,November,LasVegas,conventional,1.16,Medium,205033,52245,75503,4316,72969,45660,27009,300
2017-11-19,2017,November,LasVegas,conventional,1.13,Medium,234265,60519,77336,5388,91022,47255,43420,347
2017-11-12,2017,November,LasVegas,conventional,1.06,Medium,291325,57132,110255,5043,118895,42648,76180,67
2017-11-05,2017,November,LasVegas,conventional,1.12,Medium,321534,57828,121042,5037,137627,41686,95611,330
2017-10-29,2017,October,LasVegas,conventional,1.29,Medium,243340,56225,94603,3515,88997,41859,46968,170
2017-10-22,2017,October,LasVegas,conventional,1.37,Medium,204095,61742,74165,682,67506,46482,21024,0
2017-10-15,2017,October,LasVegas,conventional,1.45,Medium,202736,57479,76991,61,68205,44184,24021,0
2017-10-08,2017,October,LasVegas,conventional,1.64,Medium,195455,62574,60756,76,72049,47488,24561,0
2017-10-01,2017,October,LasVegas,conventional,1.61,Medium,189529,58261,67848,63,63357,43606,19751,0
2017-09-24,2017,September,LasVegas,conventional,1.61,Medium,192285,59560,62384,66,70275,42658,27617,0
2017-09-17,2017,September,LasVegas,conventional,1.58,Medium,201029,64272,63852,109,72796,45362,27434,0
2017-09-10,2017,September,LasVegas,conventional,1.49,Medium,215393,116268,26602,5997,66526,43188,23218,120
2017-09-03,2017,September,LasVegas,conventional,1.53,Medium,204092,95446,29557,6209,72880,45087,27650,143
2017-08-27,2017,August,LasVegas,conventional,1.48,Medium,203948,107289,26219,6548,63892,39816,23140,936
2017-08-20,2017,August,LasVegas,conventional,1.26,Medium,261684,109201,44716,7342,100425,34088,65960,377
2017-08-13,2017,August,LasVegas,conventional,1.18,Medium,323794,100524,68158,6825,148287,42423,105694,170
2017-08-06,2017,August,LasVegas,conventional,1.3,Medium,283779,114986,53059,7126,108608,49026,59193,389
2017-07-30,2017,July,LasVegas,conventional,1.29,Medium,288906,113472,46395,7351,121688,58516,62902,270
2017-07-23,2017,July,LasVegas,conventional,1.28,Medium,296887,114294,62879,6656,113058,46713,66328,17
2017-07-16,2017,July,LasVegas,conventional,1.22,Medium,299859,131681,54115,6343,107720,36180,71540,0
2017-07-09,2017,July,LasVegas,conventional,0.99,Low,399827,138189,54695,7592,199351,75040,124311,0
2017-07-02,2017,July,LasVegas,conventional,1.06,Medium,376796,129619,48965,8472,189740,70019,119721,0
2017-06-25,2017,June,LasVegas,conventional,1.03,Medium,362490,130868,49035,6653,175934,53411,122523,0
2017-06-18,2017,June,LasVegas,conventional,1.01,Medium,357696,133508,55578,6723,161887,55967,105920,0
2017-06-11,2017,June,LasVegas,conventional,0.99,Low,374212,158132,51454,6563,158063,60841,97010,212
2017-06-04,2017,June,LasVegas,conventional,1.05,Medium,376990,137454,53765,8227,177544,63051,114357,136
2017-05-28,2017,May,LasVegas,conventional,1.06,Medium,364487,130568,50154,10115,173650,62414,111236,0
2017-05-21,2017,May,LasVegas,conventional,1.02,Medium,356922,117366,63084,8123,168349,48461,119888,0
2017-05-14,2017,May,LasVegas,conventional,0.98,Low,399525,125448,75420,7460,191197,47411,143342,444
2017-05-07,2017,May,LasVegas,conventional,0.94,Low,468976,160728,76426,7877,223945,50094,173851,0
2017-04-30,2017,April,LasVegas,conventional,0.95,Low,359011,113105,65026,6704,174176,43598,130578,0
2017-04-23,2017,April,LasVegas,conventional,0.84,Low,439665,118343,81561,9127,230634,41133,189154,347
2017-04-16,2017,April,LasVegas,conventional,0.93,Low,410850,119502,58233,9912,223203,56490,166713,0
2017-04-09,2017,April,LasVegas,conventional,1.04,Medium,304604,115812,40245,8785,139762,50812,88839,111
2017-04-02,2017,April,LasVegas,conventional,1.04,Medium,329723,118798,41150,11318,158457,63727,94730,0
2017-03-26,2017,March,LasVegas,conventional,1.02,Medium,325735,117624,43375,9405,155331,64616,90715,0
2017-03-19,2017,March,LasVegas,conventional,1.02,Medium,318004,111397,43301,9357,153949,51704,102245,0
2017-03-12,2017,March,LasVegas,conventional,0.99,Low,315445,114791,38281,8807,153566,72719,80847,0
2017-03-05,2017,March,LasVegas,conventional,0.96,Low,345890,119712,49738,8077,168363,53110,115253,0
2017-02-26,2017,February,LasVegas,conventional,0.89,Low,325905,97278,57129,7365,164133,55240,108893,0
2017-02-19,2017,February,LasVegas,conventional,0.93,Low,318601,135002,40838,6859,135902,65648,70254,0
2017-02-12,2017,February,LasVegas,conventional,0.72,Low,406866,128160,59930,8137,210639,53529,157110,0
2017-02-05,2017,February,LasVegas,conventional,0.54,Low,680235,286395,121441,8149,264250,56406,207844,0
2017-01-29,2017,January,LasVegas,conventional,0.93,Low,309146,120542,45791,7716,135097,59096,76001,0
2017-01-22,2017,January,LasVegas,conventional,0.79,Low,382851,133276,64436,6955,178184,44376,133739,69
2017-01-15,2017,January,LasVegas,conventional,0.78,Low,419687,118904,80218,7692,212873,59471,153402,0
2017-01-08,2017,January,LasVegas,conventional,0.81,Low,411219,112947,77764,7984,212524,71141,141383,0
2017-01-01,2017,January,LasVegas,conventional,0.77,Low,363865,95268,75111,7737,185749,62604,123145,0
2017-12-31,2017,December,LosAngeles,conventional,0.88,Low,3212262,1368620,755743,75510,1012389,959747,14343,38299
2017-12-24,2017,December,LosAngeles,conventional,1.1,Medium,2389829,1076720,350755,78272,884082,831558,15344,37180
2017-12-17,2017,December,LosAngeles,conventional,0.89,Low,3130916,1046467,1167417,76600,840432,790545,14767,35120
2017-12-10,2017,December,LosAngeles,conventional,1.07,Medium,2404222,1024593,396712,62001,920916,868362,16285,36269
2017-12-03,2017,December,LosAngeles,conventional,1.01,Medium,2615853,1177940,396804,68958,972151,913001,23854,35296
2017-11-26,2017,November,LosAngeles,conventional,1.19,Medium,2153918,987928,327525,82683,755782,702784,16197,36801
2017-11-19,2017,November,LosAngeles,conventional,1.14,Medium,2391383,1042472,309130,73389,966392,893064,34871,38457
2017-11-12,2017,November,LosAngeles,conventional,1.08,Medium,2626121,1225568,413517,72562,914474,851550,23684,39240
2017-11-05,2017,November,LosAngeles,conventional,1.04,Medium,2691241,1079147,743293,69039,799762,748135,14912,36715
2017-10-29,2017,October,LosAngeles,conventional,1.09,Medium,2850377,1085429,843048,81785,840115,794198,16098,29819
2017-10-22,2017,October,LosAngeles,conventional,1.49,Medium,1968639,924452,360936,84635,598616,551747,15615,31254
