,date,year,region,type,avg_price,price_category,total_volume,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
6921,2017-05-14,2017,MiamiFtLauderdale,conventional,1.5,Medium,594781,373017,71835,93,149836,87202,62634,0
6922,2017-05-07,2017,MiamiFtLauderdale,conventional,1.17,Medium,910239,569792,130127,689,209631,96700,112931,0
6923,2017-04-30,2017,MiamiFtLauderdale,conventional,1.26,Medium,832704,511843,127586,121,193154,79252,113902,0
6924,2017-04-23,2017,MiamiFtLauderdale,conventional,1.51,Medium,556944,333199,78525,143,145077,81699,63378,0
6925,2017-04-16,2017,MiamiFtLauderdale,conventional,1.5,Medium,533442,329068,75101,127,129146,73084,56062,0
6926,2017-04-09,2017,MiamiFtLauderdale,conventional,1.54,Medium,494094,312738,74503,242,106611,66358,40165,88
6927,2017-04-02,2017,MiamiFtLauderdale,conventional,1.71,Medium,493611,299394,74727,286,119204,63253,55951,0
6928,2017-03-26,2017,MiamiFtLauderdale,conventional,1.71,Medium,498987,297987,79372,371,121257,59607,61500,150
6929,2017-03-19,2017,MiamiFtLauderdale,conventional,1.62,Medium,520938,297628,79475,351,143484,80525,62487,472
6930,2017-03-12,2017,MiamiFtLauderdale,conventional,1.7,Medium,473866,286726,80308,281,106551,58638,47913,0
6931,2017-03-05,2017,MiamiFtLauderdale,conventional,1.67,Medium,464211,273177,78151,229,112654,56961,55693,0
6932,2017-02-26,2017,MiamiFtLauderdale,conventional,1.26,Medium,553804,328100,90099,97,135508,76060,59448,0
6933,2017-02-19,2017,MiamiFtLauderdale,conventional,1.35,Medium,468267,262618,89038,254,116357,58635,57722,0
6934,2017-02-12,2017,MiamiFtLauderdale,conventional,0.97,Low,804977,462514,171783,399,170281,67653,102268,360
6935,2017-02-05,2017,MiamiFtLauderdale,conventional,0.87,Low,1254201,689711,281503,630,282357,102844,178369,1144
6936,2017-01-29,2017,MiamiFtLauderdale,conventional,1.3,Medium,609721,271896,128996,520,208309,99039,108599,671
6937,2017-01-22,2017,MiamiFtLauderdale,conventional,1.05,Medium,793514,308899,230820,378,253417,71856,181454,107
6938,2017-01-15,2017,MiamiFtLauderdale,conventional,1.34,Medium,588482,251140,125992,545,210805,82723,128082,0
6939,2017-01-08,2017,MiamiFtLauderdale,conventional,1.4,Medium,522278,209904,121128,293,190953,85739,105207,7
6940,2017-01-01,2017,MiamiFtLauderdale,conventional,0.98,Low,787406,309692,199636,540,277538,84253,193285,0
6941,2017-12-31,2017,Midsouth,conventional,0.96,Low,3777193,937259,1398684,29458,1411792,1246593,163762,1437
6942,2017-12-24,2017,Midsouth,conventional,1.26,Medium,2494315,589483,939519,19764,945549,824335,118291,2923
6943,2017-12-17,2017,Midsouth,conventional,1.23,Medium,2483818,586474,918893,16967,961484,853140,106280,2064
6944,2017-12-10,2017,Midsouth,conventional,1.07,Medium,3370522,728667,1219626,17891,1404338,1229379,172927,2032
6945,2017-12-03,2017,Midsouth,conventional,1.18,Medium,3003104,755839,1275665,18490,953110,762953,188039,2118
6946,2017-11-26,2017,Midsouth,conventional,1.33,Medium,2200251,488106,903101,15350,793694,663097,128990,1607
6947,2017-11-19,2017,Midsouth,conventional,1.3,Medium,2462798,567751,938850,16827,939370,751486,186157,1727
6948,2017-11-12,2017,Midsouth,conventional,1.33,Medium,2631186,670773,1022489,18762,919162,735347,181873,1942
6949,2017-11-05,2017,Midsouth,conventional,1.28,Medium,2880937,797195,1081493,20210,982039,821115,159168,1756
6950,2017-10-29,2017,Midsouth,conventional,1.41,Medium,2661900,639487,1075382,19077,927954,774153,153145,656
6951,2017-10-22,2017,Midsouth,conventional,1.56,Medium,2380544,537789,1026120,20115,796520,698822,97559,139
6952,2017-10-15,2017,Midsouth,conventional,1.63,Medium,2395915,529663,1066264,21955,778033,654676,123337,20
6953,2017-10-08,2017,Midsouth,conventional,1.72,Medium,2133166,515354,852451,19640,745721,630328,115358,35
6954,2017-10-01,2017,Midsouth,conventional,1.64,Medium,2443800,484618,1130202,20148,808832,688480,120199,153
6955,2017-09-24,2017,Midsouth,conventional,1.6,Medium,2466210,494295,1150980,19549,801386,704199,96709,478
6956,2017-09-17,2017,Midsouth,conventional,1.55,Medium,2466839,512068,1116828,20473,817470,716655,98413,2402
6957,2017-09-10,2017,Midsouth,conventional,1.56,Medium,2428140,466611,1074164,21742,865623,732278,110137,23208
6958,2017-09-03,2017,Midsouth,conventional,1.54,Medium,2561784,512115,1135717,24649,889303,747802,116289,25212
6959,2017-08-27,2017,Midsouth,conventional,1.5,Medium,2617108,577443,1071864,23089,944712,804265,124192,16255
6960,2017-08-20,2017,Midsouth,conventional,1.41,Medium,2865414,613834,1140931,23580,1087069,904139,145663,37267
6961,2017-08-13,2017,Midsouth,conventional,1.37,Medium,2902605,595917,1267015,25765,1013908,836575,148878,28455
6962,2017-08-06,2017,Midsouth,conventional,1.34,Medium,2907564,601191,1272882,26753,1006738,856452,122564,27722
6963,2017-07-30,2017,Midsouth,conventional,1.34,Medium,2817092,613040,1200264,26106,977682,833166,126121,18395
6964,2017-07-23,2017,Midsouth,conventional,1.34,Medium,2886538,613826,1240752,26154,1005806,861275,114929,29602
6965,2017-07-16,2017,Midsouth,conventional,1.34,Medium,2827404,566734,1217132,26713,1016825,860214,122607,34004
6966,2017-07-09,2017,Midsouth,conventional,1.29,Medium,3173372,643600,1287443,27337,1214992,969122,191302,54568
6967,2017-07-02,2017,Midsouth,conventional,1.26,Medium,3218962,663114,1257957,30427,1267464,1026993,187005,53466
6968,2017-06-25,2017,Midsouth,conventional,1.27,Medium,3147519,673327,1319522,27318,1127352,903266,187611,36475
6969,2017-06-18,2017,Midsouth,conventional,1.34,Medium,3032871,600416,1348478,28997,1054980,909823,107064,38093
6970,2017-06-11,2017,Midsouth,conventional,1.34,Medium,3150788,640517,1365910,31605,1112756,900866,167944,43946
6971,2017-06-04,2017,Midsouth,conventional,1.43,Medium,3212276,699462,1357927,31609,1123278,916402,187872,19004
6972,2017-05-28,2017,Midsouth,conventional,1.38,Medium,3380162,750400,1352784,35153,1241825,1002084,230581,9160
6973,2017-05-21,2017,Midsouth,conventional,1.34,Medium,3232305,740206,1308057,32391,1151651,953596,193338,4717
6974,2017-05-14,2017,Midsouth,conventional,1.31,Medium,3047596,721743,1036405,30171,1259277,1104013,148638,6626
6975,2017-05-07,2017,Midsouth,conventional,1.19,Medium,4372729,926758,1699123,47937,1698911,1456001,237524,5386
6976,2017-04-30,2017,Midsouth,conventional,1.38,Medium,3291328,771445,1301501,32880,1185502,1038439,142459,4604
6977,2017-04-23,2017,Midsouth,conventional,1.4,Medium,3060396,617150,1225887,31535,1185824,1044589,136072,5163
6978,2017-04-16,2017,Midsouth,conventional,1.43,Medium,2965083,618950,1222428,31587,1092118,962599,125319,4200
6979,2017-04-09,2017,Midsouth,conventional,1.39,Medium,2990138,650949,1221294,29642,1088253,990216,93876,4161
6980,2017-04-02,2017,Midsouth,conventional,1.3,Medium,3350939,670532,1325657,32124,1322626,1192231,126225,4170
6981,2017-03-26,2017,Midsouth,conventional,1.33,Medium,3162601,673396,1328646,33096,1127463,988524,135004,3935
6982,2017-03-19,2017,Midsouth,conventional,1.35,Medium,2933076,607103,1325163,30754,970056,867587,98620,3849
6983,2017-03-12,2017,Midsouth,conventional,1.33,Medium,3059010,718847,1306320,38103,995740,868710,123512,3518
6984,2017-03-05,2017,Midsouth,conventional,1.14,Medium,3397986,737562,1432040,51391,1176993,1044381,131525,1087
6985,2017-02-26,2017,Midsouth,conventional,1.2,Medium,3310530,689256,1618435,52648,950191,823879,123352,2960
6986,2017-02-19,2017,Midsouth,conventional,1.19,Medium,2929352,665322,1215057,41352,1007621,857235,147588,2798
6987,2017-02-12,2017,Midsouth,conventional,1.07,Medium,3403724,936824,1373681,38397,1054822,860149,190222,4451
6988,2017-02-05,2017,Midsouth,conventional,0.95,Low,4703681,1220324,2257430,108936,1116991,950345,161723,4923
6989,2017-01-29,2017,Midsouth,conventional,1.22,Medium,3151000,740796,1363482,43528,1003194,845213,153113,4868
6990,2017-01-22,2017,Midsouth,conventional,1.17,Medium,3394184,737949,1519035,94412,1042788,859649,181562,1577
6991,2017-01-15,2017,Midsouth,conventional,1.23,Medium,3034320,693676,1293221,43787,1003636,876947,125271,1418
6992,2017-01-08,2017,Midsouth,conventional,1.11,Medium,3454820,777266,1624950,45093,1007511,873054,130291,4166
6993,2017-01-01,2017,Midsouth,conventional,1.12,Medium,2878968,653897,1285364,64703,875004,719379,151227,4398
6994,2017-12-31,2017,Nashville,conventional,0.81,Low,258730,159028,10138,178,89386,70279,18477,630
6995,2017-12-24,2017,Nashville,conventional,1.04,Medium,182003,96259,6817,201,78726,65116,12232,1378
6996,2017-12-17,2017,Nashville,conventional,0.91,Low,197844,97644,7363,224,92613,79114,12580,919
6997,2017-12-10,2017,Nashville,conventional,0.9,Low,239588,123093,7030,200,109265,94522,13873,870
6998,2017-12-03,2017,Nashville,conventional,1.01,Medium,229337,123037,8062,175,98063,78201,18913,949
6999,2017-11-26,2017,Nashville,conventional,1.08,Medium,159826,83217,6254,183,70172,58958,10358,856
7000,2017-11-19,2017,Nashville,conventional,1.02,Medium,188444,104129,6946,262,77107,65958,10329,820
7001,2017-11-12,2017,Nashville,conventional,1.07,Medium,202631,121879,7035,281,73436,63382,9118,936
7002,2017-11-05,2017,Nashville,conventional,1.02,Medium,229240,144907,8243,355,75735,63826,11124,785
7003,2017-10-29,2017,Nashville,conventional,1.14,Medium,217724,125955,9477,185,82107,68555,13184,368
7004,2017-10-22,2017,Nashville,conventional,1.41,Medium,167136,97916,9503,252,59465,49861,9599,5
7005,2017-10-15,2017,Nashville,conventional,1.57,Medium,161020,87209,10228,126,63457,53310,10144,3
7006,2017-10-08,2017,Nashville,conventional,1.76,Medium,140968,77117,4016,106,59729,49425,10304,0
7007,2017-10-01,2017,Nashville,conventional,1.7,Medium,154957,73760,21325,90,59782,52291,7432,59
7008,2017-09-24,2017,Nashville,conventional,1.66,Medium,159412,74534,22831,82,61965,54502,7350,113
7009,2017-09-17,2017,Nashville,conventional,1.48,Medium,167440,70891,29794,70,66685,56310,10118,257
7010,2017-09-10,2017,Nashville,conventional,1.42,Medium,176082,72427,37439,94,66122,56903,7882,1337
7011,2017-09-03,2017,Nashville,conventional,1.34,Medium,188702,76966,42751,76,68909,57884,10274,751
7012,2017-08-27,2017,Nashville,conventional,1.28,Medium,184465,82464,40039,106,61856,48846,10803,2207
7013,2017-08-20,2017,Nashville,conventional,1.07,Medium,261758,114191,37849,53,109665,90141,17633,1891
7014,2017-08-13,2017,Nashville,conventional,1.05,Medium,268656,124291,38811,91,105463,87901,16067,1495
7015,2017-08-06,2017,Nashville,conventional,1.13,Medium,243526,106178,36728,49,100571,86176,12836,1559
7016,2017-07-30,2017,Nashville,conventional,1.14,Medium,217775,106461,29771,52,81491,65555,14828,1108
7017,2017-07-23,2017,Nashville,conventional,1.21,Medium,211384,95943,32145,180,83116,71645,9364,2107
7018,2017-07-16,2017,Nashville,conventional,1.18,Medium,212211,93139,32247,207,86618,71975,13092,1551
7019,2017-07-09,2017,Nashville,conventional,0.99,Low,267297,101168,35679,110,130340,105531,22029,2780
7020,2017-07-02,2017,Nashville,conventional,0.96,Low,281067,112545,39947,90,128485,110433,15456,2596
7021,2017-06-25,2017,Nashville,conventional,0.9,Low,287218,114571,47014,60,125573,105148,18682,1743
7022,2017-06-18,2017,Nashville,conventional,1.0,Low,260893,108421,33689,143,118640,105965,10906,1769
7023,2017-06-11,2017,Nashville,conventional,1.13,Medium,218540,107489,23110,142,87799,74772,10765,2262
7024,2017-06-04,2017,Nashville,conventional,1.07,Medium,269102,133058,12468,120,123456,106244,14782,2430
7025,2017-05-28,2017,Nashville,conventional,0.97,Low,282671,149462,7593,149,125467,85799,37475,2193
7026,2017-05-21,2017,Nashville,conventional,0.99,Low,259152,139176,7392,37,112547,86639,23799,2109
7027,2017-05-14,2017,Nashville,conventional,1.02,Medium,225324,124827,7630,100,92767,72042,18978,1747
7028,2017-05-07,2017,Nashville,conventional,0.84,Low,368797,169744,12218,190,186645,163451,21424,1770
7029,2017-04-30,2017,Nashville,conventional,0.99,Low,286322,147001,11874,78,127369,105192,20199,1978
7030,2017-04-23,2017,Nashville,conventional,1.1,Medium,226088,109054,8878,75,108081,97879,8397,1805
7031,2017-04-16,2017,Nashville,conventional,1.09,Medium,230566,111412,9802,136,109216,102366,5170,1680
7032,2017-04-09,2017,Nashville,conventional,1.03,Medium,251090,110091,10197,119,130683,122343,6780,1560
7033,2017-04-02,2017,Nashville,conventional,0.95,Low,281439,122671,10967,87,147714,139193,7521,1000
7034,2017-03-26,2017,Nashville,conventional,0.91,Low,276733,135016,10773,93,130851,122643,6938,1270
7035,2017-03-19,2017,Nashville,conventional,0.96,Low,228023,110762,10020,100,107141,99605,5996,1540
7036,2017-03-12,2017,Nashville,conventional,0.75,Low,261830,154343,10155,71,97261,89586,6435,1240
7037,2017-03-05,2017,Nashville,conventional,0.6,Low,379324,174849,10907,186,193382,186396,6876,110
7038,2017-02-26,2017,Nashville,conventional,0.88,Low,216227,121851,13162,71,81143,72019,8089,1035
7039,2017-02-19,2017,Nashville,conventional,0.82,Low,225664,113868,12392,123,99281,90304,8147,830
7040,2017-02-12,2017,Nashville,conventional,0.66,Low,271394,139709,30103,246,101336,80701,19120,1515
7041,2017-02-05,2017,Nashville,conventional,0.68,Low,377720,182396,43117,150,152057,131345,20622,90
7042,2017-01-29,2017,Nashville,conventional,0.93,Low,238393,109657,20938,123,107675,92859,14816,0
7043,2017-01-22,2017,Nashville,conventional,0.87,Low,251190,112821,30482,81,107806,82915,24413,478
7044,2017-01-15,2017,Nashville,conventional,0.89,Low,251915,109165,20522,121,122107,106434,15373,300
7045,2017-01-08,2017,Nashville,conventional,0.84,Low,255094,126439,17389,183,111083,98008,12090,985
7046,2017-01-01,2017,Nashville,conventional,0.73,Low,249075,112090,27328,71,109586,87099,20952,1535
7047,2017-12-31,2017,NewOrleansMobile,conventional,1.06,Medium,262282,164147,23240,1337,73558,61081,11334,1143
7048,2017-12-24,2017,NewOrleansMobile,conventional,1.14,Medium,224870,127282,14373,1613,81602,72270,8225,1107
7049,2017-12-17,2017,NewOrleansMobile,conventional,1.03,Medium,251754,151886,18381,1505,79982,68850,10322,810
7050,2017-12-10,2017,NewOrleansMobile,conventional,1.06,Medium,251601,144317,21841,1803,83640,71290,11514,836
7051,2017-12-03,2017,NewOrleansMobile,conventional,0.97,Low,266547,163449,19343,2002,81753,77354,3609,790
7052,2017-11-26,2017,NewOrleansMobile,conventional,1.27,Medium,176817,96043,12239,1145,67390,57613,8817,960
7053,2017-11-19,2017,NewOrleansMobile,conventional,1.27,Medium,207295,118190,14363,1729,73013,63649,8597,767
7054,2017-11-12,2017,NewOrleansMobile,conventional,1.11,Medium,292987,176864,25045,2188,88890,83663,4411,816
7055,2017-11-05,2017,NewOrleansMobile,conventional,1.32,Medium,225563,131134,19876,1893,72660,65168,6089,1403
7056,2017-10-29,2017,NewOrleansMobile,conventional,1.11,Medium,277438,169107,21885,1787,84659,72752,11156,751
7057,2017-10-22,2017,NewOrleansMobile,conventional,1.26,Medium,269443,159833,24350,1576,83684,73113,10571,0
7058,2017-10-15,2017,NewOrleansMobile,conventional,1.46,Medium,227947,135384,18515,173,73875,65363,8512,0
7059,2017-10-08,2017,NewOrleansMobile,conventional,1.34,Medium,328830,207981,24630,31,96188,82449,13739,0
7060,2017-10-01,2017,NewOrleansMobile,conventional,1.72,Medium,227535,132185,21112,9,74229,61436,12793,0
7061,2017-09-24,2017,NewOrleansMobile,conventional,1.7,Medium,205977,129861,22073,19,54024,44408,9616,0
7062,2017-09-17,2017,NewOrleansMobile,conventional,1.62,Medium,219275,136981,25106,108,57080,46790,10177,113
7063,2017-09-10,2017,NewOrleansMobile,conventional,1.62,Medium,217336,123071,24261,164,69840,59451,5952,4437
7064,2017-09-03,2017,NewOrleansMobile,conventional,1.57,Medium,227168,129857,26735,291,70285,56267,9260,4758
7065,2017-08-27,2017,NewOrleansMobile,conventional,1.46,Medium,229748,133655,27697,189,68207,58891,5129,4187
7066,2017-08-20,2017,NewOrleansMobile,conventional,1.46,Medium,226947,128288,25043,78,73538,61052,10099,2387
7067,2017-08-13,2017,NewOrleansMobile,conventional,1.39,Medium,236699,130628,30559,83,75429,60971,10287,4171
7068,2017-08-06,2017,NewOrleansMobile,conventional,1.33,Medium,240983,130001,34141,44,76797,56842,10735,9220
7069,2017-07-30,2017,NewOrleansMobile,conventional,1.4,Medium,246037,142552,30114,41,73330,55778,9485,8067
7070,2017-07-23,2017,NewOrleansMobile,conventional,1.39,Medium,262775,155839,38068,78,68790,49216,12527,7047
7071,2017-07-16,2017,NewOrleansMobile,conventional,1.32,Medium,232912,120631,29406,39,82836,64602,9641,8593
7072,2017-07-09,2017,NewOrleansMobile,conventional,1.26,Medium,267928,156935,23221,29,87743,80325,5261,2157
7073,2017-07-02,2017,NewOrleansMobile,conventional,1.27,Medium,302053,177147,24029,64,100813,93220,4993,2600
7074,2017-06-25,2017,NewOrleansMobile,conventional,1.3,Medium,293079,168867,19761,105,104346,94389,8092,1865
7075,2017-06-18,2017,NewOrleansMobile,conventional,1.29,Medium,287735,177973,25894,157,83711,76256,4570,2885
7076,2017-06-11,2017,NewOrleansMobile,conventional,1.32,Medium,312695,187011,31940,188,93556,76638,8993,7925
7077,2017-06-04,2017,NewOrleansMobile,conventional,1.38,Medium,256543,158512,25352,298,72381,53362,5314,13705
7078,2017-05-28,2017,NewOrleansMobile,conventional,1.39,Medium,293608,182795,30515,267,80031,55455,10461,14115
7079,2017-05-21,2017,NewOrleansMobile,conventional,1.36,Medium,252110,155348,27177,346,69239,46751,10833,11655
7080,2017-05-14,2017,NewOrleansMobile,conventional,1.35,Medium,241194,139087,25295,348,76464,49414,10375,16675
7081,2017-05-07,2017,NewOrleansMobile,conventional,1.02,Medium,423839,261367,53102,221,109149,86741,17223,5185
7082,2017-04-30,2017,NewOrleansMobile,conventional,1.32,Medium,301448,193113,28593,251,79491,60607,10989,7895
7083,2017-04-23,2017,NewOrleansMobile,conventional,1.35,Medium,227634,134821,21724,301,70788,52285,8843,9660
7084,2017-04-16,2017,NewOrleansMobile,conventional,1.27,Medium,268722,156176,33662,241,78643,59164,9889,9590
7085,2017-04-09,2017,NewOrleansMobile,conventional,1.34,Medium,235687,134723,26489,249,74226,55994,8934,9298
7086,2017-04-02,2017,NewOrleansMobile,conventional,1.37,Medium,243155,137881,33318,192,71764,53764,9845,8155
7087,2017-03-26,2017,NewOrleansMobile,conventional,1.38,Medium,236515,133157,29087,356,73915,53280,10527,10108
7088,2017-03-19,2017,NewOrleansMobile,conventional,1.32,Medium,231349,130994,32649,284,67422,51297,9850,6275
7089,2017-03-12,2017,NewOrleansMobile,conventional,1.32,Medium,239084,145740,25219,271,67854,51342,9832,6680
7090,2017-03-05,2017,NewOrleansMobile,conventional,1.13,Medium,254912,134356,50229,184,70143,55427,8536,6180
7091,2017-02-26,2017,NewOrleansMobile,conventional,0.98,Low,307637,190220,30519,140,86758,69742,8046,8970
7092,2017-02-19,2017,NewOrleansMobile,conventional,1.11,Medium,220338,123640,24706,289,71703,54549,7834,9320
7093,2017-02-12,2017,NewOrleansMobile,conventional,0.9,Low,276003,160041,30196,443,85323,59560,13863,11900
7094,2017-02-05,2017,NewOrleansMobile,conventional,0.61,Low,633235,400600,80089,402,152144,119085,26379,6680
7095,2017-01-29,2017,NewOrleansMobile,conventional,0.97,Low,344239,208314,36547,316,99062,77868,15524,5670
7096,2017-01-22,2017,NewOrleansMobile,conventional,1.06,Medium,267331,138670,34757,273,93631,56029,29497,8105
